16945.	25666.666666666668
17926.666666666668	25666.666666666668
18286.666666666668	25666.666666666668
18811.666666666668	25666.666666666668
20093.333333333332	38500.
20084.909090909092	38500.
20752.636363636364	38500.
21885.515151515152	38500.
22314.090909090908	38500.
22246.727272727272	38500.
22558.939393939392	38500.
22972.848484848484	37100.
24197.343434343435	43500.
23956.959595959597	35700.
24794.222222222223	36400.
24464.636363636364	48954.545454545456
24410.696969696968	37363.63636363636
25865.616161616163	38500.
26020.722222222223	38500.
25977.18181818182	38500.
26410.646464646463	43500.
26283.53751803752	38500.
26069.15007215007	37363.63636363636
25427.847041847042	37363.63636363636
27037.24963924964	38500.
28632.805194805194	48272.72727272727
28202.571428571428	38500.
29837.447330447332	108500.
30646.614718614717	108500.
31167.887445887445	108500.
25411.81818181818	196000.
