17085.96969696969   36400.
18037.93939393939   36400.
19519.21212121212   36400.
20786.21212121212   37363.63636363636
21624.90909090909   43500.
22574.54545454545   43500.
24019.39393939394   43500.
26831.57575757575   43500.
27657.0303030303   43500.
28826.01515151515   48954.54545454545
31771.5909090909   48954.54545454545
31192.55411255411   48954.54545454545
31745.   52166.66666666666
32272.18181818182   56000.
32557.59595959596   55090.90909090908
33869.30303030303   55090.90909090908
35389.0606060606   55090.90909090908
35407.81240981241   55090.90909090908
33958.58008658008   55090.90909090908
34897.76767676767   55090.90909090908
36248.88888888889   55090.90909090908
34851.25757575757   55090.90909090908
33217.42929292929   55090.90909090908
33717.62626262626   55090.90909090908
22038.93939393939   1.96e+5
