16859.9675	26835.
17311.6475	30002.25
17986.18772727273	30456.272727272728
19209.57022727273	30456.272727272728
20339.595863636365	36003.
20699.530227272728	36003.
21391.599204545455	36003.
22724.613363636363	43503.
23511.05534090909	43503.
24557.802681818182	43503.
26991.056363636362	43503.
27038.703136363638	43503.
26682.861454545455	43503.
28634.896659090908	43503.
29396.93712878788	63007.
32680.97690151515	63007.
32104.815606060605	43503.
29452.048136363635	56014.
29827.747607142857	73521.
32106.71424242424	196070.
38672.46585714286	196070.
55891.15969047619	196070.
84521.66759090908	196070.
111322.20212121212	196070.
110393.66572727273	196070.
113534.34336363636	196070.
120019.26972727272	196070.
133429.8807272727	196070.
132452.28925	196070.
133499.40748376623	196070.
140551.65650757577	196070.
151465.26318181818	196070.
138480.26913636364	196070.
116364.51334090909	196070.
122557.8430909091	196070.
114512.44263636363	196070.
118589.7859090909	196070.
135419.69947727272	196070.
129236.01247619047	196070.
138674.68813203464	196070.
120481.36695238095	196070.
123711.84288311689	196070.
105867.53112121212	196070.
127188.10138636363	196070.
126845.07095454546	196070.
122547.6555909091	196070.
121461.83136363636	196070.
130407.20353787878	196070.
133699.36	196070.
131470.85275	196070.
131615.6776969697	196070.
121805.23279545455	196070.
119794.09754545454	196070.
109845.77378787879	196070.
135137.9418181818	196070.
131054.21518181819	196070.
136691.005	196070.
133082.89503030304	196070.
124496.43545454546	196070.
128449.44386363636	196070.
133433.63022727272	196070.
112036.35336363636	196070.
120604.05351948051	196070.
138858.66227272726	196070.
140231.91595454546	196070.
130616.51816558442	196070.
132463.0123181818	196070.
146548.76045454547	196070.
124468.71181818182	196070.
134927.93027272727	196070.
114362.24747402598	196070.
110494.28045454546	196070.
141689.7240909091	196070.
128499.29135064935	196070.
121822.90746753247	196070.
123834.94563203464	196070.
112804.07258658009	196070.
123667.28504220779	196070.
123465.93003463204	196070.
139995.1428181818	196070.
143722.32467532466	196070.
123986.27519480519	196070.
147360.55134848485	196070.
141297.98918181818	196070.
127202.86872727273	196070.
138379.23035064936	196070.
139640.9322943723	196070.
135368.47770021646	196070.
144926.96937662337	196070.
138946.17336363636	196070.
134544.85765151517	196070.
139676.43293939394	196070.
130869.03147402598	196070.
121193.38742857143	196070.
133567.63138311688	196070.
146884.18506818183	196070.
140591.77654545454	196070.
136058.70292099568	196070.
132810.07893939395	196070.
129508.81293181817	196070.
