16981.655            30002.25
17643.3675           30002.25
18422.01818181818    33865.818181818184
19990.262227272728   37365.818181818184
21400.58977272727    37365.818181818184
22374.563636363637   37365.818181818184
22344.503            37365.818181818184
23031.364272727275   37365.818181818184
24137.39322727273    43503.
24155.83115151515    43503.
25119.618            43503.
26732.40646103896    43503.
27708.83940909091    43503.
28896.614            43503.
31648.591295454546   161056.
35196.389659090906   161056.
49463.86061688312    196070.
78938.51105194805    196070.
96811.42060930736    196070.
110619.3704469697    196070.
112520.06625         196070.
119138.7249469697    196070.
129687.51533333333   196070.
119153.6991590909    196070.
125291.16111363636   196070.
110306.54996320346   196070.
111899.89503030303   196070.
129337.71184848485   196070.
122701.95793290043   196070.
124727.85556818183   196070.
134116.6582348485    196070.
137399.5858409091    196070.
133336.32381818182   196070.
130467.25354545454   196070.
150312.85336363636   196070.
139272.3438181818    196070.
146304.23836363637   196070.
134729.87298484848   196070.
133164.93903030304   196070.
131283.46946536796   196070.
130579.01693181819   196070.
120850.87643181818   196070.
143962.02553030304   196070.
148128.34054545456   196070.
136220.0077922078    196070.
137367.19355844156   196070.
131673.87112554113   196070.
136461.19415584416   196070.
144606.2807435065    196070.
157089.43675324676   196070.
138924.90125         196070.
140450.4220909091    196070.
152807.7619090909    196070.
142417.478012987     196070.
152116.19454545455   196070.
139020.82157575758   196070.
145368.90128787878   196070.
139209.32215584416   196070.
146362.2510909091    196070.
133284.01927272728   196070.
141644.5526060606    196070.
139622.27617424243   196070.
140799.71838636365   196070.
142307.26381818182   196070.
124164.92704545455   196070.
140076.04695454545   196070.
141740.96001948052   196070.
151869.27382683984   196070.
148266.10636363635   196070.
138645.3362987013    196070.
144459.75714285715   196070.
148205.03385281385   196070.
150226.63121212122   196070.
124286.19812987013   196070.
138489.97073051948   196070.
142975.31945454545   196070.
124678.33145454545   196070.
134773.4631818182    196070.
145593.08903896104   196070.
136626.97660714286   196070.
141449.73800757577   196070.
141196.89750757575   196070.
125991.18896103896   196070.
149628.0641818182    196070.
143152.80410606062   196070.
140273.77276515152   196070.
150900.7508181818    196070.
144477.4440909091    196070.
153572.09524350648   196070.
141695.00827272728   196070.
134796.66881818182   196070.
139469.03827272728   196070.
141549.82461038962   196070.
152623.56654545455   196070.
156224.62872727273   196070.
141260.20681818182   196070.
134206.95422727274   196070.
145672.5506525974    196070.
147350.10339393938   196070.
146103.56954545455   196070.
