16988.22	26835.
17784.9425	26835.
17656.5625	25669.
18341.192727272726	48958.27272727273
20590.557272727274	48958.27272727273
24635.062454545456	55095.454545454544
24859.108439393938	55095.454545454544
28040.64381818182	55095.454545454544
30163.75931818182	105035.
31658.573116883115	192570.
40200.779642857146	196070.
72617.28727272728	196070.
92032.82363636364	196070.
131118.74772727274	196070.
120926.56681818182	196070.
100210.69386363636	196070.
105242.47743290043	196070.
114293.44893939394	196070.
126864.56418181818	196070.
122244.8406060606	196070.
123027.35909090909	196070.
135773.12545454546	196070.
132845.80272727273	196070.
126336.77590909091	196070.
123093.24454545455	196070.
109020.28136363636	196070.
128071.03409090909	196070.
119509.21606493507	196070.
120098.00136363636	196070.
141015.11136363636	196070.
136643.33327272726	196070.
148028.49772727274	196070.
134093.2709090909	196070.
124815.68209090909	196070.
144924.49845454545	196070.
138109.31315151515	196070.
137527.9809090909	196070.
125550.43818181819	196070.
152872.8	196070.
159689.93034090908	196070.
138381.72478787877	196070.
138757.25536363636	196070.
149086.66263636365	196070.
126202.57636363637	196070.
147590.24904545455	196070.
140399.3559090909	196070.
144607.6018181818	196070.
137025.82645454546	196070.
131974.24584848486	196070.
128177.13309090909	196070.
143233.57654545453	196070.
144302.02454545454	196070.
143151.39454545453	196070.
147274.55636363637	196070.
144680.55395454547	196070.
140380.82946969697	196070.
135852.57684848484	196070.
147081.67927272728	196070.
134360.07183441558	196070.
127866.39818181818	196070.
148704.08139393938	196070.
139628.313	196070.
147177.82454545455	196070.
147695.71	196070.
141296.12727272726	196070.
135084.37709090908	196070.
139688.17772727273	196070.
139756.50181818183	196070.
143476.62840909092	196070.
129908.19651515152	196070.
130550.96512987014	196070.
142917.10383116882	196070.
152121.132987013	196070.
143110.96545454545	196070.
152331.3267965368	196070.
142762.29545454544	196070.
149368.33636363636	196070.
145588.00818181818	196070.
149604.0734090909	196070.
142191.3194090909	196070.
130385.98963636364	196070.
132771.31136363637	196070.
146690.38636363635	196070.
136926.2564935065	196070.
148798.1855	196070.
140143.84	196070.
147633.29781818183	196070.
145098.6669090909	196070.
148822.3171818182	196070.
134514.45645454546	196070.
141842.1403939394	196070.
142813.3840909091	196070.
142923.9922077922	196070.
138559.19363636363	196070.
160392.27409090908	196070.
154342.35357142857	196070.
147520.48036363636	196070.
156023.651	196070.
134905.23796969696	196070.
139855.987	196070.
