17106.666666666668   33000.
17771.666666666668   33000.
18440.               33000.
18971.666666666668   33000.
19183.333333333332   33833.333333333336
20163.939393939392   33863.63636363636
20612.636363636364   36400.
21867.909090909092   37363.63636363636
21679.666666666668   36400.
23352.666666666668   36400.
23697.515151515152   43500.
24053.21212121212    50166.666666666664
26164.272727272728   50166.666666666664
28520.160173160173   178500.
37390.71572871573    178500.
58342.27272727273    196000.
