17360.151515151516   48954.545454545456
18034.545454545456   37363.63636363636
18237.575757575756   37363.63636363636
18687.575757575756   37363.63636363636
20405.               37363.63636363636
21496.575757575756   43500.
23563.81818181818    37363.63636363636
25066.78787878788    43500.
27224.4329004329     43500.
27899.75108225108    43500.
28695.660173160173   48954.545454545456
28704.02525252525    43500.
29095.934343434343   48954.545454545456
30027.934343434343   108500.
29861.909090909092   108500.
32365.958152958152   108500.
37729.72366522367    108500.
37929.44805194805    196000.
