16963.333333333332   26833.333333333332
17797.121212121212   27045.454545454544
18450.               26833.333333333332
19168.333333333332   29166.666666666668
19383.333333333332   29166.666666666668
19128.333333333332   29166.666666666668
20285.303030303032   33863.63636363636
20612.878787878788   30454.545454545456
21590.50505050505    35444.444444444445
21886.565656565657   35444.444444444445
22323.402597402597   43500.
24233.483405483406   43500.
24698.887445887445   43500.
25263.675324675325   43500.
27065.747474747473   56000.
27483.540404040403   108500.
28228.766233766233   108500.
29160.458152958152   108500.
32025.68614718615    108500.
35487.86075036075    118500.
43362.62987012987    118500.
53071.95887445888    118500.
41235.12987012987    196000.
