17020.454545454544   27045.454545454544
18026.666666666668   25666.666666666668
18674.242424242424   37363.63636363636
19643.939393939392   33863.63636363636
20448.030303030304   37363.63636363636
22028.39393939394    43500.
23472.121212121212   43500.
24441.409090909092   43500.
25874.176767676767   40090.90909090909
27310.60606060606    48954.545454545456
28976.81818181818    55090.90909090909
29668.181096681095   55090.90909090909
30553.619047619046   55090.90909090909
30401.280663780664   55090.90909090909
29389.06132756133    55666.666666666664
30834.520923520922   49285.71428571428
29165.035353535353   49285.71428571428
29735.40404040404    40000.
31231.76767676768    43500.
31887.727272727272   55666.666666666664
31518.282828282827   55666.666666666664
31632.19191919192    55666.666666666664
27554.9797979798     196000.
