16970.60606060606    33863.63636363636
18137.18181818182    37363.63636363636
20419.727272727272   37363.63636363636
21572.47474747475    37363.63636363636
22674.171717171717   37363.63636363636
22848.29292929293    37363.63636363636
24738.444444444445   37363.63636363636
24637.222222222223   37363.63636363636
26133.959595959597   37363.63636363636
26227.49494949495    43500.
27013.060606060608   43500.
29167.70707070707    43500.
29593.290043290042   43500.
30465.040404040403   55090.90909090909
30990.23232323232    55090.90909090909
32895.545454545456   56000.
33940.030303030304   56000.
34234.92929292929    56000.
34199.50505050505    56000.
33571.683982683986   56000.
34344.23088023088    55090.90909090909
35485.0505050505     55090.90909090909
35586.19191919192    55090.90909090909
36877.51515151515    55090.90909090909
38040.670995671      55090.90909090909
38644.15151515151    196000.
