23740.42857142857   38100.
24616.   38100.
25411.   38100.
25822.   38100.
26827.57575757575   44090.90909090908
27744.66666666666   48200.
29323.24242424242   49090.90909090908
30883.63636363636   49090.90909090908
30442.36363636363   48200.
30117.45454545454   48200.
31384.0909090909   48200.
32827.60606060606   48200.
33798.72727272727   49090.90909090908
33990.0303030303   49090.90909090908
34771.75757575757   49090.90909090908
36315.54545454545   55000.
37741.   55000.
38842.81818181818   55000.
39188.63636363636   55000.
39237.94372294372   78409.09090909091
39033.09090909091   60000.
38914.75757575757   71590.90909090908
39786.48484848484   71590.90909090908
38120.71212121212   2.8e+5
