17234.0909090909   33863.63636363636
17627.12121212121   27045.45454545454
18167.42424242424   33863.63636363636
18549.0909090909   33863.63636363636
18970.75757575757   43500.
19673.63636363636   37363.63636363636
20511.96969696969   37363.63636363636
20831.66666666666   43500.
21106.42424242424   37363.63636363636
21856.0808080808   37363.63636363636
23009.25108225108   37363.63636363636
24131.08946608946   43500.
24892.17171717171   37363.63636363636
25782.83838383838   40500.
26078.64646464646   43500.
26098.43434343434   43500.
26509.53535353535   43500.
27659.71212121212   47250.
28838.43434343434   43500.
29039.49494949495   43500.
29826.16161616161   43500.
30710.68181818182   49888.88888888889
32666.45959595959   55090.90909090908
30880.56565656565   55090.90909090908
31991.86796536796   55090.90909090908
32983.55844155843   55090.90909090908
33746.48629148629   55090.90909090908
35855.59451659451   55090.90909090908
36192.21067821067   56000.
38419.56277056277   1.26e+5
32645.97691197691   1.96e+5
