17235.45454545454   27500.
17722.42424242424   33863.63636363636
19047.0303030303   36400.
19219.39393939394   33863.63636363636
19921.66666666666   43500.
20986.27272727272   43500.
23288.84848484848   43500.
23712.69696969696   46900.
25124.27272727272   46900.
26622.69696969696   48954.54545454545
27924.12121212121   48954.54545454545
28730.0606060606   55090.90909090908
27988.39393939394   55090.90909090908
29800.96969696969   55090.90909090908
29773.41414141414   48954.54545454545
30026.36363636363   63700.
25641.72727272727   1.96e+5
