16306.66666666666   30000.
17178.63636363636   33863.63636363636
17766.96969696969   33863.63636363636
18684.60606060606   36400.
19650.27272727272   36400.
21170.40259740259   36400.
22574.66522366522   36400.
23127.49855699855   43500.
23538.90404040403   37363.63636363636
22681.51370851371   37363.63636363636
22936.51515151515   38500.
22783.62121212121   38500.
23842.22727272727   40000.
24397.27777777777   40000.
24538.90909090909   40000.
25528.88744588744   40000.
25493.03896103896   73500.
26059.69696969696   40000.
26779.30303030303   43500.
26456.66666666666   40772.72727272727
27332.19191919191   40000.
28844.60317460317   43500.
29462.60389610389   40000.
29422.60606060606   58100.
25334.96969696969   1.96e+5
