16578.333333333332	29166.666666666668
16106.666666666666	23333.333333333332
16636.666666666668	25666.666666666668
17760.	40000.
19076.666666666668	40000.
19351.666666666668	40000.
19898.636363636364	43500.
20253.333333333332	29166.666666666668
20586.190476190477	32785.71428571428
20739.666666666668	29166.666666666668
21183.666666666668	29166.666666666668
22203.666666666668	43500.
22242.333333333332	43500.
21688.636363636364	43500.
22010.909090909092	43500.
22009.190476190477	32785.71428571428
22349.666666666668	30000.
22802.939393939392	32700.
23927.545454545456	43500.
24705.242424242424	43500.
24839.424242424244	43500.
26115.493506493505	43500.
25673.545454545456	43500.
25695.70562770563	43500.
25369.242424242424	43500.
26313.848484848484	43500.
25922.584415584417	43500.
27377.64502164502	43500.
28523.528138528138	73500.
29357.238095238095	44571.42857142857
25439.978354978353	196000.
