17205.303030303032	33863.63636363636
18473.939393939392	33863.63636363636
19489.545454545456	37363.63636363636
19687.878787878788	37363.63636363636
20125.363636363636	37363.63636363636
20717.18181818182	37363.63636363636
21622.757575757576	38500.
22067.727272727272	37363.63636363636
23164.878787878788	38500.
25573.272727272728	43500.
26938.959595959597	56000.
27290.484848484848	40000.
28623.121212121212	43500.
28870.81818181818	43500.
30085.75108225108	56000.
24564.71212121212	196000.
