16990.	26833.333333333332
17813.636363636364	37363.63636363636
18143.78787878788	30545.454545454544
18803.78787878788	27045.454545454544
18977.575757575756	29166.666666666668
19308.333333333332	29166.666666666668
19545.	29166.666666666668
20450.303030303032	33863.63636363636
21788.939393939392	33863.63636363636
21685.909090909092	33863.63636363636
21542.272727272728	33863.63636363636
21929.	38500.
22617.545454545456	36400.
23114.439393939392	37363.63636363636
23966.91414141414	38500.
24511.383838383837	43500.
24912.49494949495	37363.63636363636
24814.777777777777	36400.
26010.575757575756	37500.
26610.138528138526	37500.
27187.683982683982	38500.
26699.909812409813	43166.666666666664
27866.093795093795	59500.
27985.446608946608	52500.
21885.050505050505	196000.
