Tempo medio per run =    12.50010308
Tempo medio Fitness per run =    11.16384842
Tempo medio per il resto della riproduzione per run =    0.33300182
Tempo medio esecuzione individui per run =    10.87567714
Tempo medio test correttezza individui per run =    0.9022163199999999
