17143.33333333333   25666.66666666666
17840.   24500.
18772.57575757575   30000.
19303.63636363636   33863.63636363636
19463.69696969696   33863.63636363636
20703.63636363636   37363.63636363636
22445.72727272727   43500.
24437.34343434343   37363.63636363636
25622.71717171717   43500.
25553.0202020202   48954.54545454545
28427.25252525252   65777.77777777778
30471.0606060606   91000.
35055.00865800865   1.61e+5
41918.15151515151   1.61e+5
56150.81168831168   1.61e+5
82532.65512265512   1.785e+5
51084.5036075036   1.96e+5
