17126.66666666666   26833.33333333333
18935.   29166.66666666666
19188.33333333333   30000.
19933.33333333333   30000.
19918.33333333333   30000.
20045.   30000.
20626.66666666666   30000.
21945.66666666666   56000.
21967.33333333333   31000.
23110.66666666666   30000.
24189.   30100.
23308.84848484848   33954.54545454545
24804.36363636363   38500.
25522.54545454545   38500.
26590.36363636363   38500.
27518.57575757575   56000.
29542.63636363636   56000.
28801.69696969696   56000.
29986.62626262626   91000.
38138.97835497835   1.785e+5
50053.5238095238   1.61e+5
25843.76623376623   1.96e+5
