17421.96969696969   33863.63636363636
18561.66666666666   29166.66666666666
18646.66666666666   29166.66666666666
19226.66666666666   32666.66666666666
19120.30303030303   37363.63636363636
18558.63636363636   38500.
18438.33333333333   38500.
18243.33333333333   29166.66666666666
18663.33333333333   29166.66666666666
19908.33333333333   29166.66666666666
20456.96969696969   33863.63636363636
20261.96969696969   30363.63636363636
20940.   26833.33333333333
20568.63636363636   33863.63636363636
20836.66666666666   30000.
21105.30303030303   33863.63636363636
21036.27272727272   37363.63636363636
22604.54545454545   33863.63636363636
22785.30303030303   38500.
23130.94805194805   33863.63636363636
24628.18181818182   33863.63636363636
24384.24242424242   33863.63636363636
24860.66666666666   43500.
24074.45454545454   33863.63636363636
24903.96969696969   37363.63636363636
24489.24242424242   37363.63636363636
25342.75757575757   37363.63636363636
26833.65656565656   37363.63636363636
26322.44444444444   37363.63636363636
26260.0303030303   43500.
28793.45454545454   43500.
30003.36363636363   48954.54545454545
30731.21212121212   48954.54545454545
30358.30303030303   48954.54545454545
30500.87878787878   43500.
30992.96969696969   48954.54545454545
33554.78787878788   1.61e+5
32125.45454545454   48954.54545454545
33062.4567099567   53000.
31561.16883116883   61909.09090909091
32842.87878787878   61909.09090909091
34357.27272727272   1.61e+5
35614.12987012987   93333.33333333332
39497.72727272727   93333.33333333332
32125.75757575757   1.96e+5
