16866.1111111111   31944.44444444444
17031.66666666666   25666.66666666666
18079.   30900.
19102.   30900.
18977.33333333333   30900.
19166.66666666666   29166.66666666666
20250.   29166.66666666666
19911.66666666666   29166.66666666666
20091.66666666666   29166.66666666666
20845.   34500.
20953.63636363636   33863.63636363636
21463.0909090909   33863.63636363636
22532.47474747474   35444.44444444444
23041.75757575757   37363.63636363636
25026.76767676767   37363.63636363636
24876.73737373737   37363.63636363636
27147.85858585858   37363.63636363636
27898.56565656565   38500.
28122.0808080808   37363.63636363636
28782.04906204906   48954.54545454545
29142.04906204906   37363.63636363636
30079.63636363636   37363.63636363636
29828.64646464646   37363.63636363636
29997.1111111111   37363.63636363636
30066.59595959596   37363.63636363636
30505.29292929292   37363.63636363636
30407.62626262626   43500.
28963.75757575757   37363.63636363636
29424.28282828282   37363.63636363636
30994.34199134199   43500.
31988.58513708513   43500.
31524.68614718614   48750.
32421.17604617604   54785.71428571428
32043.89249639249   54785.71428571428
31857.60966810966   54785.71428571428
32598.38961038961   59500.
34166.46392496392   99000.
37222.88167388167   1.61e+5
49176.90476190476   1.61e+5
66764.772005772   1.61e+5
90317.00216450216   1.61e+5
29150.60606060606   1.96e+5
