16791.666666666668	26833.333333333332
17078.333333333332	26833.333333333332
17670.	26833.333333333332
18240.	26833.333333333332
18568.444444444445	35444.444444444445
19000.666666666668	26833.333333333332
19425.	26500.
19555.	26500.
19945.303030303032	30363.636363636364
19895.303030303032	30363.636363636364
19803.333333333332	26833.333333333332
20411.777777777777	35444.444444444445
21737.333333333332	35444.444444444445
23075.666666666668	36400.
23436.666666666668	44833.333333333336
23624.10101010101	40500.
25072.434343434343	40500.
26530.272727272728	45166.666666666664
27092.282828282827	46000.
27855.470418470417	45166.666666666664
28343.77344877345	43000.
28623.800865800866	41222.22222222222
28669.772005772007	43500.
28685.80808080808	43500.
30825.969696969696	43500.
29856.252525252527	48954.545454545456
31391.171717171717	126000.
32349.949494949495	126000.
35807.01154401154	143500.
40047.818181818184	143500.
48198.28282828283	143500.
59767.47474747475	196000.
