17181.666666666668	25666.666666666668
18071.666666666668	25666.666666666668
19083.636363636364	33863.63636363636
19875.303030303032	33863.63636363636
20688.383838383837	37363.63636363636
21017.323232323233	37363.63636363636
22459.696969696968	42000.
22425.151515151516	38500.
25761.969696969696	43500.
27836.11111111111	43500.
27445.565656565657	43500.
29378.665223665223	48954.545454545456
30219.670995670996	61857.142857142855
31250.532467532466	61857.142857142855
31602.257575757576	61857.142857142855
30705.935064935064	196000.
