17263.333333333332	26833.333333333332
17901.666666666668	26833.333333333332
18080.303030303032	33863.63636363636
19146.878787878788	33863.63636363636
19720.60606060606	37363.63636363636
20719.60606060606	37363.63636363636
21394.21212121212	43500.
22493.	43500.
22913.954545454544	44833.333333333336
24437.78787878788	44833.333333333336
24623.282828282827	44833.333333333336
25557.46608946609	44833.333333333336
26298.152958152958	73500.
29032.67316017316	73500.
32225.489177489177	73500.
36375.36507936508	73500.
36923.41197691198	161000.
39549.84126984127	161000.
47105.07070707071	161000.
52863.818181818184	196000.
