16835.60606060606	33863.63636363636
17941.81818181818	33863.63636363636
18788.090909090908	43500.
21161.939393939392	40000.
23711.81818181818	48954.545454545456
25021.515151515152	48954.545454545456
25938.696969696968	43500.
25002.909090909092	40000.
27729.060606060608	43500.
28840.646464646463	43500.
29049.040404040403	48954.545454545456
28302.969696969696	48954.545454545456
29204.484848484848	43500.
28177.60606060606	43500.
27695.18181818182	43500.
27417.696969696968	43500.
27645.989898989897	196000.
