17433.636363636364	33863.63636363636
18395.303030303032	33863.63636363636
19317.272727272728	33863.63636363636
19242.272727272728	33863.63636363636
19974.090909090908	33863.63636363636
21164.303030303032	36400.
22044.353535353537	37363.63636363636
22997.60606060606	37363.63636363636
23038.497835497834	37363.63636363636
23700.78787878788	43500.
23914.503607503608	37363.63636363636
24679.138528138526	42000.
27089.65367965368	43500.
28407.958152958152	43500.
29134.646464646463	43500.
30029.47474747475	43500.
29990.727272727272	54600.
31397.11111111111	64500.
33642.121212121216	92166.66666666667
32343.584415584417	196000.
