17155.303030303032	33863.63636363636
18115.	26833.333333333332
19250.	26833.333333333332
19753.333333333332	26833.333333333332
20410.303030303032	33863.63636363636
20984.969696969696	36400.
21975.272727272728	36400.
22771.60606060606	36400.
22786.545454545456	36400.
24341.68686868687	38500.
24147.91774891775	33863.63636363636
23854.323232323233	33863.63636363636
23856.262626262625	38500.
24733.31313131313	43500.
24566.58585858586	43500.
25284.50505050505	43500.
26441.030303030304	43500.
29121.39393939394	43500.
29782.40404040404	108500.
31529.353535353537	108500.
35054.89898989899	108500.
39529.878787878784	161000.
44444.09090909091	196000.
