17585.303030303032	33863.63636363636
18191.969696969696	33863.63636363636
18508.090909090908	36400.
19075.21212121212	36400.
19905.515151515152	36400.
20449.696969696968	33863.63636363636
21282.18181818182	36400.
21310.424242424244	37363.63636363636
22876.484848484848	43500.
23180.545454545456	43500.
24119.18181818182	43500.
25220.909090909092	43500.
26357.25974025974	43500.
26838.796536796537	43500.
27425.89393939394	43500.
29499.636363636364	43500.
31089.969696969696	43500.
31382.5	55090.90909090909
30608.828282828283	48954.545454545456
30343.459595959597	48954.545454545456
29915.560606060608	48954.545454545456
29872.222222222223	48954.545454545456
30018.959595959597	48954.545454545456
24240.	196000.
