17363.333333333332	26833.333333333332
18411.969696969696	37363.63636363636
18511.666666666668	26833.333333333332
19153.333333333332	29166.666666666668
20015.	29166.666666666668
21318.52380952381	29285.714285714286
22572.272727272728	37363.63636363636
23553.160173160173	37363.63636363636
24668.242424242424	37363.63636363636
24610.151515151516	37363.63636363636
25034.878787878788	38000.
25349.363636363636	37363.63636363636
25812.484848484848	43500.
26225.262626262625	37363.63636363636
26429.030303030304	37363.63636363636
26446.21212121212	37363.63636363636
26173.696969696968	37363.63636363636
27332.262626262625	38500.
28211.49494949495	37363.63636363636
23006.545454545456	196000.
